epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,0.7026877015829086,0.5825290968806928,0.6884952449798584,0.6344540052800158,0.585,0.5536028119507909,0.6623376623376623
2,1,0.6816515085101128,0.6509029673404492,0.6791563832759857,0.6538013831511196,0.57,0.4903339191564148,0.7662337662337663
3,1,0.6736023460328578,0.6763317509797105,0.6918263602256775,0.637261391215697,0.485,0.34973637961335674,0.8181818181818182
4,1,0.6698504629731178,0.6875359733754282,0.6724269950389862,0.6631441200861236,0.58375,0.5588752196836555,0.645021645021645
5,1,0.6588582925498485,0.7035105265457391,0.6705507445335388,0.6707522120527394,0.5875,0.5536028119507909,0.670995670995671
6,1,0.664796048104763,0.6909789697035318,0.6800864171981812,0.6592107365393833,0.53,0.4200351493848858,0.8008658008658008
7,2,0.5914528883993626,0.8105250260717929,0.5517294239997864,0.8547234838974734,0.7675,0.7662565905096661,0.7705627705627706
8,2,0.4853194148093462,0.9151940140303287,0.5133950966596603,0.891135812049696,0.815,0.8137082601054482,0.8181818181818182
9,2,0.41508530870079996,0.9583435435983062,0.5168151956796646,0.8895076803688403,0.83,0.843585237258348,0.7965367965367965
10,2,0.3659173379838467,0.9778916895091664,0.5027359843254089,0.9053096873835011,0.845,0.8611599297012302,0.8051948051948052
11,2,0.3393203169107437,0.9866074566277441,0.5293117773532867,0.8936464823986792,0.83625,0.8875219683655536,0.70995670995671
12,2,0.3018827749043703,0.995518406020922,0.5147538459300995,0.907546466421686,0.87125,0.9209138840070299,0.7489177489177489
13,2,0.30398689314723015,0.9935067463732189,0.5104245179891587,0.908162721870982,0.84625,0.875219683655536,0.7748917748917749
14,2,0.2936949450522661,0.996393164536283,0.5147237783670425,0.9021675454012889,0.86375,0.9173989455184535,0.7316017316017316
15,2,0.2859202761203051,0.99768773115565,0.5464009827375412,0.8904967323245003,0.85875,0.9226713532513181,0.7012987012987013
16,2,0.2781791689991951,0.9969787113600833,0.5434200215339661,0.8932128211565822,0.865,0.9420035149384886,0.6753246753246753
17,2,0.27205263786017897,0.9988331804168068,0.5112292331457138,0.9030881245292492,0.865,0.8980667838312829,0.7835497835497836
18,2,0.2660956885665655,0.9988027870699104,0.506396300792694,0.9097375969080714,0.84625,0.8558875219683656,0.8225108225108225
19,2,0.26076259538531305,0.9998000687649473,0.5463594263792038,0.8843950425672746,0.85625,0.9086115992970123,0.7272727272727273
20,2,0.2583933343738318,0.9997027150756699,0.5306129670143127,0.8993753756495407,0.87125,0.9226713532513181,0.7445887445887446
21,2,0.25733128301799296,0.9998945730779533,0.5024298846721649,0.9094941379651398,0.86125,0.8822495606326889,0.8095238095238095
22,2,0.2557979241013527,0.9998827006768218,0.5077648070454598,0.9137546694664445,0.865,0.8840070298769771,0.8181818181818182
23,2,0.25358658768236636,0.9999491861231578,0.5104913482069969,0.9110461887263293,0.87625,0.9156414762741653,0.7792207792207793
24,2,0.25075997799634936,0.9999938263514117,0.5094077771902085,0.9073182236626877,0.8775,0.9121265377855887,0.7922077922077922
25,2,0.2519077831506729,0.9999871778067781,0.4952491682767868,0.9138003180182442,0.88,0.9138840070298769,0.7965367965367965
26,2,0.2517594554275274,0.9999857531186424,0.4921897506713867,0.9195139950851726,0.87125,0.8998242530755711,0.8008658008658008
27,2,0.2530377858877182,0.9999102446474467,0.4973738807439804,0.9146448162265385,0.865,0.8945518453427065,0.7922077922077922
28,2,0.2549706660211086,0.9997516293683313,0.4951034900546074,0.9216366527438584,0.8725,0.9015817223198594,0.8008658008658008
29,2,0.2527480846643448,0.9999729309254204,0.48817414373159407,0.9245429438751056,0.8725,0.8787346221441125,0.8571428571428571
30,2,0.2510468775779009,0.999996200831638,0.492824866771698,0.9225496237798523,0.86625,0.8945518453427065,0.7965367965367965
31,2,0.2525645466148853,0.9998518324338802,0.5065560856461525,0.9163794611949269,0.8675,0.9050966608084359,0.7748917748917749
