epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,0.7017822998762131,0.5942158598158598,0.6778614497184754,0.6649389873725109,0.55625,0.47007042253521125,0.7672413793103449
2,1,0.6747217059135437,0.676300089100089,0.6940745902061463,0.6523570301117048,0.46,0.29225352112676056,0.8706896551724138
3,1,0.6771623185276985,0.6671657855657855,0.676690274477005,0.6666691962117532,0.605,0.5721830985915493,0.6853448275862069
4,1,0.6821498410403728,0.6640703296703296,0.6764222884178162,0.6694162821758135,0.6425,0.6654929577464789,0.5862068965517241
5,1,0.6774663312733173,0.6757455301455302,0.6857100927829742,0.6705697547353084,0.50125,0.3609154929577465,0.8448275862068966
6,1,0.6764260368049144,0.6815206415206415,0.6919759440422059,0.6506571758135017,0.5,0.3767605633802817,0.8017241379310345
7,2,0.6261693342030048,0.7688137808137808,0.5674949496984482,0.8376639145216125,0.7325,0.7024647887323944,0.8060344827586207
8,2,0.5109340716898442,0.8952791208791208,0.5163095009326935,0.8907312408936376,0.78625,0.7588028169014085,0.853448275862069
9,2,0.4428231370449066,0.941994653994654,0.5175086671113968,0.8898585478387566,0.78875,0.7746478873239436,0.8232758620689655
10,2,0.38244024679064753,0.9731074547074547,0.5264187467098236,0.8858669256920836,0.81875,0.8362676056338029,0.7758620689655172
11,2,0.3423798074573278,0.9878876150876151,0.5280952507257461,0.8864891937833901,0.8325,0.8626760563380281,0.7586206896551724
12,2,0.3256715194135904,0.9923749331749332,0.5170453935861588,0.896415128703254,0.8375,0.8556338028169014,0.7931034482758621
13,2,0.3012038087844849,0.9960829224829224,0.5208378922939301,0.9009303666828558,0.85125,0.8890845070422535,0.7586206896551724
14,2,0.2879018848389387,0.9984527472527472,0.525268378853798,0.8933113768819816,0.8425,0.875,0.7629310344827587
15,2,0.27697604551911353,0.999092367092367,0.517603593468666,0.9065004249635744,0.86875,0.9137323943661971,0.7586206896551724
16,2,0.2759102413803339,0.9987107811107812,0.5145021027326584,0.9025771005342399,0.8575,0.8943661971830986,0.7672413793103449
17,2,0.26817223146557806,0.9996169884169884,0.5205007582902909,0.8922565565808647,0.85375,0.8838028169014085,0.7801724137931034
18,2,0.26989183500409125,0.9989274725274726,0.5128591912984848,0.9044666707139388,0.87,0.903169014084507,0.7887931034482759
19,2,0.26376226902008054,0.9995162459162459,0.5146491664648056,0.9083824065080135,0.86375,0.8908450704225352,0.7974137931034483
20,2,0.2555934318900108,0.9999824175824176,0.5232654029130935,0.9009076007770762,0.86,0.8943661971830986,0.7758620689655172
21,2,0.2590603704750538,0.9997799821799822,0.5126726114749909,0.9043452525497814,0.87125,0.9190140845070423,0.7543103448275862
22,2,0.258520330414176,0.9998465102465103,0.49585521936416627,0.9156447304516756,0.865,0.8890845070422535,0.8060344827586207
23,2,0.25338144339621066,0.9999876447876448,0.5123916125297546,0.9064548931520154,0.865,0.9119718309859155,0.75
24,2,0.2555143178254366,0.9999458271458271,0.5023477435111999,0.9098242472073822,0.86125,0.8926056338028169,0.7844827586206896
25,2,0.25459119148552417,0.9999695871695872,0.5058053767681122,0.9094372268091305,0.86875,0.9049295774647887,0.7801724137931034
26,2,0.2509972769767046,0.9999985743985744,0.5203252071142197,0.9042617775619233,0.87,0.9172535211267606,0.7543103448275862
27,2,0.253537522777915,0.9998237006237005,0.5122016268968582,0.9076538975230694,0.86875,0.9102112676056338,0.7672413793103449
28,2,0.25265546448528764,0.9999748143748144,0.5132660573720932,0.9071302816901408,0.865,0.903169014084507,0.771551724137931
29,2,0.25224339328706263,0.9999952479952481,0.5126750266551972,0.9057795046138902,0.86625,0.9014084507042254,0.7801724137931034
30,2,0.25315822146832945,0.9999824175824176,0.517170649766922,0.9089211996114619,0.86625,0.9172535211267606,0.7413793103448276
