epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,2.4974624947139197,0.49270389669945847,1.7904190044403077,0.5306666666666666,0.46,0.37066666666666664,0.728
2,1,2.1884760868889943,0.522725969934542,1.7864308547973633,0.5410986666666667,0.412,0.296,0.76
3,1,2.1556408108302527,0.5279639462641188,1.8715283031463623,0.5484373333333333,0.388,0.248,0.808
4,1,1.8768785682405744,0.5637642443430955,1.5138367834091186,0.5757013333333333,0.456,0.3413333333333333,0.8
5,1,1.8443227094922747,0.5557839963941552,1.4755730247497558,0.5884586666666667,0.444,0.3253333333333333,0.8
6,1,1.8215895948410035,0.5546732674355785,1.5685228881835938,0.5868800000000001,0.428,0.2986666666666667,0.816
7,2,1.320024924823216,0.5945003015340545,1.0044435033798218,0.6790613333333333,0.424,0.272,0.88
8,2,0.8313948660578047,0.7207182164260677,0.6980012049674987,0.8125440000000002,0.64,0.5786666666666667,0.824
9,2,0.7532488609722683,0.7786755744851933,0.7228959016799926,0.8168533333333334,0.604,0.52,0.856
10,2,0.6342988102095468,0.8474488962597213,0.6156245837211609,0.8560000000000001,0.714,0.672,0.84
11,2,0.5592208027158465,0.8902431746510371,0.5724022688865662,0.8662186666666667,0.804,0.8293333333333334,0.728
12,2,0.5020115119729723,0.9210141752415413,0.560996298789978,0.8778026666666667,0.796,0.8053333333333333,0.768
13,2,0.4760865169252668,0.9342663613634365,0.5697388129234314,0.873664,0.77,0.76,0.8
14,2,0.4576705666610173,0.945324965763321,0.5502393238544464,0.8987946666666666,0.824,0.8266666666666667,0.816
15,2,0.4170976929664612,0.9644963281946904,0.5568980836868286,0.8888746666666666,0.83,0.864,0.728
16,2,0.40123312085015433,0.9719424132775496,0.5559641165733338,0.8955093333333334,0.846,0.888,0.72
17,2,0.3690717581680843,0.9832448362293166,0.5544525105953216,0.8867413333333334,0.836,0.8666666666666667,0.744
18,2,0.3619663474219186,0.9849975029211113,0.5724336199760437,0.8715306666666667,0.82,0.8426666666666667,0.752
19,2,0.35131769813810076,0.9883473578078474,0.530588114976883,0.898176,0.822,0.8266666666666667,0.808
20,2,0.337383229800633,0.9918448387421004,0.5293005013465881,0.8977066666666667,0.846,0.864,0.792
21,2,0.3225252751622881,0.9954644252635282,0.5198196141719819,0.902912,0.842,0.8506666666666667,0.816
22,2,0.3199538762910025,0.9950443192240522,0.5400988922119141,0.8912213333333334,0.842,0.872,0.752
23,2,0.31920017552375796,0.9945880919176311,0.513699126958847,0.9092906666666667,0.858,0.8773333333333333,0.8
24,2,0.3160406400816781,0.9959151558554145,0.5224327154159546,0.9027413333333334,0.856,0.8906666666666667,0.752
25,2,0.3087198683704649,0.9972952238262158,0.5125899610519409,0.9078613333333334,0.834,0.84,0.816
26,2,0.30320662900379725,0.9977392798361664,0.5065554583072662,0.9024426666666666,0.862,0.88,0.808
27,2,0.29780991152354647,0.9981428957320367,0.49549096870422366,0.9124693333333334,0.874,0.8933333333333333,0.816
28,2,0.2984759980269841,0.9984024191825914,0.5124080092906952,0.9050026666666666,0.868,0.8933333333333333,0.792
29,2,0.2950378774234227,0.9988837743268881,0.5095002667903901,0.9061333333333332,0.85,0.872,0.784
30,2,0.29789112656457084,0.9988398006106065,0.5094335503578186,0.9071573333333334,0.856,0.872,0.808
31,2,0.29855777505465914,0.998495470707223,0.5146974987983703,0.9028266666666667,0.862,0.9013333333333333,0.744
