epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,0.6971523901820182,0.6022472555757545,0.6850251317024231,0.669253417935316,0.49125,0.36379613356766255,0.8051948051948052
2,1,0.6794234067201614,0.6593879349810327,0.6780232965946198,0.6728596535274918,0.65625,0.6977152899824253,0.5541125541125541
3,1,0.6694879212975502,0.6825020752957178,0.6706474620103836,0.6898789552568112,0.655,0.6748681898066784,0.6060606060606061
4,1,0.6702410617470741,0.6852032840011322,0.6815746921300888,0.688851862841318,0.485,0.335676625659051,0.8528138528138528
5,1,0.6690274313092232,0.6881623612591204,0.6763200533390045,0.6651678725492434,0.62125,0.632688927943761,0.5930735930735931
6,1,0.6601155591011048,0.6995332721667227,0.682611591219902,0.6923439770539948,0.48875,0.3286467486818981,0.8831168831168831
7,2,0.6080594064295292,0.7913425501157797,0.5668133449554443,0.8432200488439503,0.74125,0.7135325131810193,0.8095238095238095
8,2,0.4877717719972134,0.9127293035554516,0.5317148041725158,0.8885794931489132,0.8325,0.875219683655536,0.7272727272727273
9,2,0.4214438410103321,0.9533186685434559,0.5213992148637772,0.8915770813837598,0.81,0.81195079086116,0.8051948051948052
10,2,0.37317335061728957,0.9764508549078607,0.5337456607818604,0.8997862126157381,0.81875,0.8330404217926186,0.7835497835497836
11,2,0.335762385353446,0.9886518841025699,0.5244342488050461,0.9056748757978987,0.8425,0.8857644991212654,0.7359307359307359
12,2,0.31685074135661123,0.9933386331731985,0.5304792886972427,0.9006154946400994,0.8275,0.8400702987697716,0.7965367965367965
13,2,0.30103608921170233,0.9958892998322667,0.5053132367134094,0.9156186519982653,0.84875,0.8717047451669596,0.7922077922077922
14,2,0.2824121917784214,0.9986802638902345,0.5351114073395729,0.8926726466269524,0.8675,0.9244288224956063,0.7272727272727273
15,2,0.28107651956379415,0.998222464102608,0.5124688994884491,0.9025175176317533,0.87125,0.9279437609841827,0.7316017316017316
16,2,0.27189215540885925,0.9990402350925383,0.5261001205444336,0.900440508524867,0.8725,0.9314586994727593,0.7272727272727273
17,2,0.2708882453292608,0.9992985785411573,0.510470033288002,0.9119667678542899,0.875,0.929701230228471,0.7402597402597403
18,2,0.2684228144586086,0.9987391509998461,0.5115445092320442,0.910399500909167,0.88125,0.9437609841827768,0.7272727272727273
19,2,0.2623092974722385,0.9997525791604218,0.5011901128292083,0.9114265933246601,0.865,0.9121265377855887,0.7489177489177489
20,2,0.2581201730668545,0.9999548848757007,0.5086869722604752,0.9078583981923174,0.85125,0.8840070298769771,0.7705627705627706
21,2,0.2576994979381561,0.9997725247943225,0.5115974217653274,0.9118069979229909,0.85875,0.8892794376098418,0.7835497835497836
