epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,0.702712659239769,0.5909112495274784,0.6867097544670105,0.6436065399158546,0.505,0.38488576449912126,0.8008658008658008
2,1,0.688498982489109,0.6449914613691063,0.6741839373111724,0.6715586698012006,0.6175,0.5992970123022847,0.6623376623376623
3,1,0.6768925556540489,0.670734626190327,0.6836914920806885,0.6595302764019811,0.5075,0.3884007029876977,0.8008658008658008
4,1,0.66386344820261,0.6984462351191325,0.6786037403345108,0.6590205342402178,0.58,0.5430579964850615,0.670995670995671
5,1,0.6779500921070576,0.6710888986400877,0.7327180552482605,0.6802318946431425,0.62375,0.6186291739894552,0.6363636363636364
6,1,0.6787682491540908,0.6784364902522837,0.6768229389190674,0.6612420970944697,0.59375,0.5869947275922671,0.6103896103896104
7,2,0.6319587910175324,0.7580262180608665,0.5772367465496063,0.8286201203600149,0.74,0.7451669595782073,0.7272727272727273
8,2,0.5084091992676258,0.8978484359773646,0.5302712666988373,0.8746262524821399,0.77125,0.7539543057996485,0.8138528138528138
9,2,0.45061941221356394,0.938252591507719,0.5356958609819412,0.8741849831480764,0.79875,0.8189806678383128,0.7489177489177489
10,2,0.38964016258716583,0.9704752379704084,0.5421408778429031,0.8883968989417145,0.835,0.8927943760984183,0.6926406926406926
11,2,0.3643378734588623,0.9813190142677768,0.5421002453565598,0.8843722182913746,0.8325,0.8611599297012302,0.7619047619047619
12,2,0.33572243444621563,0.9897436701106128,0.5124020427465439,0.8975570416695198,0.85625,0.8910369068541301,0.7705627705627706
13,2,0.3146251608431339,0.9934497588477883,0.5140508222579956,0.8965984220817261,0.84,0.8699472759226714,0.7662337662337663
14,2,0.2953997468203306,0.9975115447228602,0.5275409871339798,0.8968038405648248,0.84125,0.8734622144112478,0.7619047619047619
15,2,0.2902542279660702,0.997671109794066,0.528428100347519,0.889256613333942,0.85125,0.8927943760984183,0.7489177489177489
16,2,0.2794127695262432,0.9986778894100081,0.5018640989065171,0.9050738365325359,0.85125,0.875219683655536,0.7922077922077922
17,2,0.2719123820960522,0.9991608586880332,0.5226093798875808,0.9005622379963328,0.84875,0.8875219683655536,0.7532467532467533
18,2,0.26878698393702505,0.9992586872733559,0.5221511948108674,0.9045488781868395,0.85125,0.8892794376098418,0.7575757575757576
19,2,0.261609927341342,0.9998518324338802,0.5103354123234749,0.909608259344639,0.8575,0.8963093145869947,0.7619047619047619
20,2,0.25897732712328436,0.9999330396576189,0.5235236293077469,0.9080486004914827,0.8525,0.8892794376098418,0.7619047619047619
21,2,0.2607665307074785,0.9997801231310466,0.5111468014121056,0.9110880332321458,0.85875,0.8927943760984183,0.7748917748917749
22,2,0.25808017030358316,0.9999121442316277,0.5011352056264877,0.9200161291549693,0.8625,0.9050966608084359,0.7575757575757576
23,2,0.25797588482499123,0.9998907739095911,0.5056367099285126,0.9195900760048387,0.86625,0.9121265377855887,0.7532467532467533
24,2,0.2554112207144499,0.9999767300937824,0.4965075621008873,0.9252809287958673,0.8625,0.9015817223198594,0.7662337662337663
25,2,0.2515508409589529,0.9999971506237285,0.49816193252801894,0.9213171128812605,0.86,0.8875219683655536,0.7922077922077922
26,2,0.25473249159753325,0.9999639079005606,0.4950175175070763,0.9231202306773485,0.86375,0.8945518453427065,0.7878787878787878
27,2,0.2527958107739687,0.9999895522870044,0.5013610357046128,0.9185249431295125,0.8675,0.9068541300527241,0.7705627705627706
28,2,0.2516368466615677,0.9999995251039548,0.4945984509587288,0.9240864583571087,0.8575,0.8822495606326889,0.7965367965367965
29,2,0.25245272025465965,0.9999843284305066,0.5022401836514473,0.9228159069986839,0.86625,0.9086115992970123,0.7619047619047619
30,2,0.2527800513058901,0.999981479054235,0.4947065269947052,0.9231658792291482,0.85875,0.8892794376098418,0.7835497835497836
31,2,0.2538890877366066,0.9999040709988584,0.49968201041221616,0.9205030470408326,0.87,0.9033391915641477,0.7878787878787878
