epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,0.7040656554698944,0.5885305613305614,0.6838674318790435,0.669712238950947,0.4925,0.34507042253521125,0.853448275862069
2,1,0.6815598860383034,0.6563181467181467,0.6992436361312866,0.6750166949975716,0.43875,0.25,0.9008620689655172
3,1,0.6809455555677414,0.6626851202851203,0.6738850879669189,0.6775437105390967,0.6025,0.573943661971831,0.6724137931034483
4,1,0.679565192759037,0.6693108405108404,0.6766566443443298,0.6893743929091791,0.53,0.41725352112676056,0.8060344827586207
5,1,0.6729912400245667,0.6765267597267597,0.6793151295185089,0.6632922535211268,0.60875,0.5827464788732394,0.6724137931034483
6,1,0.6783580192923546,0.6734643302643302,2.6589297962188723,0.6766710174842157,0.5425,0.45774647887323944,0.75
7,2,0.6243523108959198,0.7684709236709236,0.5649304890632629,0.8495932491500728,0.7125,0.6514084507042254,0.8620689655172413
8,2,0.5057558582723141,0.8991135135135135,0.5146158683300018,0.8922565565808644,0.7875,0.7552816901408451,0.8663793103448276
9,2,0.4323385375738144,0.9489359073359074,0.5035066443681717,0.8976520762506073,0.81875,0.8257042253521126,0.8017241379310345
10,2,0.3837385241687298,0.9725871101871101,0.5169732862710953,0.8986385988343857,0.78125,0.7464788732394366,0.8663793103448276
11,2,0.34948490545153615,0.9850221562221563,0.4928428024053574,0.9108335356969404,0.85625,0.8820422535211268,0.7931034482758621
12,2,0.31885658398270605,0.9927669735669736,0.48845119655132296,0.9141953011170472,0.84875,0.8556338028169014,0.8318965517241379
13,2,0.29643755197525024,0.9974842886842886,0.49133335530757904,0.9106665857212238,0.85375,0.8644366197183099,0.8275862068965517
14,2,0.2907019464671612,0.9977964953964955,0.48262656092643735,0.9192265662943176,0.855,0.8714788732394366,0.8146551724137931
15,2,0.2776461411267519,0.9986152658152658,0.5035693496465683,0.9113495628946091,0.8475,0.8450704225352113,0.853448275862069
16,2,0.2727146201580763,0.9991375111375111,0.48946255147457124,0.9164643030597377,0.83875,0.8327464788732394,0.853448275862069
17,2,0.2707105574011803,0.9995832491832493,0.506701340675354,0.9139296988829528,0.83375,0.8204225352112676,0.8663793103448276
18,2,0.2621038066595793,0.9997871101871102,0.4902759081125259,0.9077525497814473,0.86125,0.8697183098591549,0.8405172413793104
19,2,0.2608457688242197,0.9997414909414909,0.4833816885948181,0.9199474866440018,0.85875,0.8573943661971831,0.8620689655172413
20,2,0.2596351348608732,0.9998807246807248,0.48411654561758044,0.9174432370082565,0.85625,0.8644366197183099,0.8362068965517241
21,2,0.2598595967888832,0.9997082269082269,0.4986549073457718,0.9067660271976687,0.88125,0.9172535211267606,0.7931034482758621
22,2,0.258033339381218,0.9998165726165726,0.48501922219991683,0.9163580621661,0.86625,0.8785211267605634,0.8362068965517241
23,2,0.2556757938116789,0.9997229581229582,0.4778492549061775,0.9180427391937833,0.8775,0.8943661971830986,0.8362068965517241
24,2,0.25501059472560883,0.9999781407781407,0.4860096251964569,0.9139145216124334,0.87625,0.8926056338028169,0.8362068965517241
25,2,0.25315214797854424,0.9999287199287199,0.4848614472150803,0.9187029504613891,0.8725,0.8943661971830986,0.8189655172413793
26,2,0.2518027059733868,0.9999923967923968,0.48126468777656556,0.9211389023797959,0.865,0.8785211267605634,0.8318965517241379
27,2,0.25311705261468886,0.9999710127710129,0.4825424727797508,0.9215335114133073,0.8625,0.8714788732394366,0.8405172413793104
28,2,0.2538770316541195,0.9999800415800416,0.4845734894275665,0.9190823822243808,0.86125,0.8714788732394366,0.8362068965517241
29,2,0.2514746679365635,0.9999938223938224,0.48183400452136993,0.9187636595434676,0.87375,0.8926056338028169,0.8275862068965517
30,2,0.25258674696087835,0.9999923967923967,0.4831032058596611,0.9156978508984944,0.87375,0.8943661971830986,0.8232758620689655
31,2,0.25311841882765296,0.9999011583011583,0.4821537706255913,0.9184525254978144,0.86625,0.8802816901408451,0.8318965517241379
