epoch,phase,train_loss,train_auc,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
1,1,2.5315720225742884,0.5100171733066978,1.5793859195709228,0.5793280000000001,0.588,0.6293333333333333,0.464
2,1,2.2423722918374196,0.5200288498988604,1.496524278640747,0.5823146666666666,0.596,0.6266666666666667,0.504
3,1,2.213810172353472,0.5159926909401581,1.414283006668091,0.5935573333333333,0.584,0.6,0.536
4,1,2.033347416469029,0.5351385329111856,1.4363624744415284,0.6002346666666667,0.65,0.7413333333333333,0.376
5,1,1.9176171970367433,0.5531275127837876,1.3224233703613282,0.6228266666666666,0.652,0.7466666666666667,0.368
6,1,1.8392078599929809,0.5466378560300529,1.1860967044830322,0.6346453333333333,0.574,0.5546666666666666,0.632
7,2,1.393829302242824,0.5826407473018984,0.8041276934146881,0.7023573333333333,0.632,0.6293333333333333,0.64
8,2,0.947426379612514,0.6584359255839082,0.686911687374115,0.8147840000000001,0.66,0.592,0.864
9,2,0.8045290999412537,0.7389653455705903,0.624525120973587,0.8509226666666666,0.692,0.632,0.872
10,2,0.7352375776427132,0.7756339282348951,0.5728140678405762,0.872128,0.806,0.8213333333333334,0.76
11,2,0.6529875391551426,0.8162393363738016,0.5711750798225402,0.8858879999999999,0.86,0.9226666666666666,0.672
12,2,0.6174771262577602,0.8294573643410852,0.5086913437843322,0.9083946666666667,0.808,0.7973333333333333,0.84
13,2,0.5792333724158151,0.8524705376100913,0.5118248918056488,0.8930346666666668,0.828,0.8346666666666667,0.808
14,2,0.5522239404405866,0.8748943845564308,0.5022891178131104,0.9167786666666667,0.834,0.8346666666666667,0.832
15,2,0.525544707775116,0.8898368103978993,0.5090107746124267,0.918464,0.876,0.9066666666666666,0.784
16,2,0.5082659032685416,0.9029233098388049,0.49087791061401365,0.9245653333333334,0.862,0.872,0.832
17,2,0.48846554258891517,0.9162233959016497,0.47087044310569764,0.9303040000000001,0.882,0.896,0.84
18,2,0.47825249426705496,0.9215974159159724,0.4750884337425232,0.926912,0.894,0.9226666666666666,0.808
19,2,0.45995191267558505,0.9360115682283618,0.4802205448150635,0.9230293333333333,0.868,0.8853333333333333,0.816
20,2,0.4547241265773773,0.9360284509944342,0.4731170947551727,0.9319253333333334,0.882,0.9013333333333333,0.824
21,2,0.4412388940538679,0.9425200708605028,0.4761275014877319,0.925632,0.872,0.8853333333333333,0.832
22,2,0.43115642738342286,0.9514015836819821,0.4882761912345886,0.920256,0.88,0.9146666666666666,0.776
23,2,0.4305949343272618,0.9511730774063045,0.47834211206436156,0.927744,0.878,0.9146666666666666,0.768
24,2,0.4163938400064196,0.9598331511565088,0.4857296805381775,0.9224746666666666,0.874,0.9013333333333333,0.792
25,2,0.40880928482328144,0.9626345124571256,0.48084588384628296,0.9242453333333334,0.872,0.8986666666666666,0.792
26,2,0.40179045186723983,0.9657016791677661,0.47708066606521604,0.9251626666666667,0.874,0.888,0.832
27,2,0.39950694826671057,0.966429601221213,0.4732325472831726,0.9235413333333332,0.88,0.912,0.784
28,2,0.3973232549939837,0.9672325141658187,0.4760501074790955,0.9250773333333333,0.888,0.92,0.792
